dataset,split,wilds_split,sample_index,label,pred,score,uncertainty,error,ctx_meta_location,ctx_meta_sequence,ctx_meta_year,ctx_meta_month,ctx_meta_day,ctx_meta_hour
iwildcam_wilds,calib,id_val,21,2,82,0.5136296153068542,0.3924378752708435,1,0.3333333432674408,0.0666108652949333,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,22,2,145,0.405979186296463,0.4146920144557953,1,0.3333333432674408,0.0666108652949333,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,23,2,82,0.396194189786911,0.462676465511322,1,0.3333333432674408,0.0666108652949333,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,24,2,82,0.2853432297706604,0.4999809861183166,1,0.3333333432674408,0.0666108652949333,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,25,2,2,0.3012217283248901,0.4927524924278259,0,0.3333333432674408,0.0666397288441658,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,26,2,2,0.4164582192897796,0.4404420256614685,0,0.3333333432674408,0.0666397288441658,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,27,2,2,0.3471895754337311,0.4715148210525512,0,0.3333333432674408,0.0666397288441658,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,28,2,2,0.3050660490989685,0.4868753552436828,0,0.3333333432674408,0.0666397288441658,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,29,2,146,0.2742595672607422,0.4909226894378662,1,0.3333333432674408,0.0666397288441658,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,30,8,145,0.5026921033859253,0.3777680993080139,1,0.3333333432674408,0.4523940086364746,0.999503493309021,0.5,0.5555555820465088,0.2272727340459823
iwildcam_wilds,calib,id_val,31,8,8,0.4337853193283081,0.3941081464290619,0,0.3333333432674408,0.4523940086364746,0.999503493309021,0.5,0.5555555820465088,0.2272727340459823
iwildcam_wilds,calib,id_val,32,8,145,0.3782047927379608,0.421908289194107,1,0.3333333432674408,0.4523940086364746,0.999503493309021,0.5,0.5555555820465088,0.2272727340459823
iwildcam_wilds,calib,id_val,33,8,8,0.474545270204544,0.3912898302078247,0,0.3333333432674408,0.4523940086364746,0.999503493309021,0.5,0.5555555820465088,0.2272727340459823
iwildcam_wilds,calib,id_val,34,8,145,0.4068355858325958,0.3990465700626373,1,0.3333333432674408,0.4523940086364746,0.999503493309021,0.5,0.5555555820465088,0.2272727340459823
iwildcam_wilds,calib,id_val,35,8,8,0.5196864008903503,0.3668429255485534,0,0.3333333432674408,0.4523940086364746,0.999503493309021,0.5,0.5555555820465088,0.2272727340459823
iwildcam_wilds,calib,id_val,36,2,39,0.4764019846916199,0.4494215250015259,1,0.3333333432674408,0.4525960385799408,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,37,2,39,0.4698146283626556,0.4553126096725464,1,0.3333333432674408,0.4525960385799408,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,38,2,39,0.4697963893413543,0.459278792142868,1,0.3333333432674408,0.4525960385799408,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,39,2,39,0.4988480508327484,0.4381518065929413,1,0.3333333432674408,0.4525960385799408,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,40,2,39,0.4374446868896484,0.4729919135570526,1,0.3333333432674408,0.4525960385799408,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,41,8,8,0.984062671661377,0.0245267655700445,0,0.3333333432674408,0.4717596471309662,0.999503493309021,0.5,0.5555555820465088,0.2272727340459823
iwildcam_wilds,calib,id_val,42,8,145,0.3958147466182709,0.4055580198764801,1,0.3333333432674408,0.4717596471309662,0.999503493309021,0.5,0.5555555820465088,0.2272727340459823
iwildcam_wilds,calib,id_val,43,8,145,0.4610232710838318,0.390774667263031,1,0.3333333432674408,0.4717596471309662,0.999503493309021,0.5,0.5555555820465088,0.2272727340459823
iwildcam_wilds,calib,id_val,44,8,8,0.4772397875785827,0.3860508799552917,0,0.3333333432674408,0.4717596471309662,0.999503493309021,0.5,0.5555555820465088,0.2272727340459823
iwildcam_wilds,calib,id_val,45,2,2,0.4569471776485443,0.4510241746902466,0,0.3333333432674408,0.4952812492847442,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,46,2,2,0.4194426536560058,0.4813056886196136,0,0.3333333432674408,0.4952812492847442,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,47,2,2,0.3190672397613525,0.5244556069374084,0,0.3333333432674408,0.4952812492847442,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,48,2,39,0.4769495725631714,0.4486807286739349,1,0.3333333432674408,0.4952812492847442,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,49,2,39,0.4416419565677643,0.4671407043933868,1,0.3333333432674408,0.4952812492847442,0.999503493309021,0.875,0.9629629850387572,0.3181818127632141
iwildcam_wilds,calib,id_val,50,37,36,0.2071070969104766,0.6864384412765503,1,0.8333333134651184,0.6830788850784302,0.999503493309021,0.375,0.1111111119389534,0.0909090936183929
iwildcam_wilds,calib,id_val,51,0,0,0.744819164276123,0.2744854092597961,0,0.8333333134651184,0.6830788850784302,0.999503493309021,0.375,0.1111111119389534,0.0909090936183929
iwildcam_wilds,calib,id_val,52,0,0,0.7116362452507019,0.2868496477603912,0,0.8333333134651184,0.6830788850784302,0.999503493309021,0.375,0.1111111119389534,0.0909090936183929
iwildcam_wilds,calib,id_val,53,36,36,0.9795095324516296,0.0270264688879251,0,0.8333333134651184,0.7994170188903809,0.999503493309021,0.375,0.1111111119389534,0.8181818127632141
iwildcam_wilds,calib,id_val,54,36,36,0.9995883107185364,0.0009387561003677,0,0.8333333134651184,0.7994170188903809,0.999503493309021,0.375,0.1111111119389534,0.8181818127632141
iwildcam_wilds,calib,id_val,55,36,36,0.9847425222396852,0.0250714849680662,0,0.8333333134651184,0.7994170188903809,0.999503493309021,0.375,0.1111111119389534,0.8181818127632141
iwildcam_wilds,calib,id_val,56,36,28,0.533780574798584,0.418560117483139,1,0.8333333134651184,0.9870991706848145,0.999503493309021,0.375,0.1111111119389534,0.8181818127632141
iwildcam_wilds,calib,id_val,57,36,36,0.9972376823425292,0.0057240682654082,0,0.8333333134651184,0.9870991706848145,0.999503493309021,0.375,0.1111111119389534,0.8181818127632141
iwildcam_wilds,calib,id_val,58,36,36,0.9891762137413024,0.0204472746700048,0,0.8333333134651184,0.9870991706848145,0.999503493309021,0.375,0.1111111119389534,0.8181818127632141
iwildcam_wilds,calib,id_val,59,0,0,0.9599875211715698,0.0608562044799327,0,0.8333333134651184,0.9870991706848145,0.999503493309021,0.375,0.1111111119389534,0.8181818127632141
iwildcam_wilds,calib,id_val,60,0,0,0.9592375159263612,0.0612277165055274,0,0.8333333134651184,0.9870991706848145,0.999503493309021,0.375,0.1111111119389534,0.8181818127632141
iwildcam_wilds,calib,id_val,61,0,0,0.9574635028839112,0.063642531633377,0,0.8333333134651184,0.9870991706848145,0.999503493309021,0.375,0.1111111119389534,0.8181818127632141
iwildcam_wilds,calib,id_val,62,36,36,0.9760385155677797,0.0409527868032455,0,0.8333333134651184,0.9999711513519288,0.999503493309021,0.375,0.1111111119389534,0.8181818127632141
iwildcam_wilds,calib,id_val,63,0,0,0.9485887885093688,0.0765543356537818,0,0.8333333134651184,0.9999711513519288,0.999503493309021,0.375,0.1111111119389534,0.8181818127632141
iwildcam_wilds,calib,id_val,64,0,0,0.956149697303772,0.0657216310501098,0,0.7142857313156128,0.9999711513519288,0.999503493309021,0.375,0.1071428582072258,0.782608687877655
iwildcam_wilds,calib,id_val,65,36,36,0.9800786972045898,0.0325811505317688,0,0.7142857313156128,0.9999711513519288,0.999503493309021,0.375,0.1071428582072258,0.782608687877655
iwildcam_wilds,calib,id_val,66,36,36,0.96205735206604,0.0581243745982646,0,0.7142857313156128,0.9999711513519288,0.999503493309021,0.375,0.1071428582072258,0.782608687877655
iwildcam_wilds,calib,id_val,67,0,0,0.9550831317901612,0.0680982321500778,0,0.7142857313156128,0.9999711513519288,0.999503493309021,0.375,0.1071428582072258,0.782608687877655
iwildcam_wilds,calib,id_val,68,8,8,0.995235025882721,0.0082155195996165,0,0.8571428656578064,0.0985021218657493,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,69,8,8,0.7684269547462463,0.2217042446136474,0,0.8571428656578064,0.0985021218657493,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,70,8,4,0.3914618194103241,0.4646811783313751,1,0.8571428656578064,0.0985021218657493,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,71,8,4,0.5572579503059387,0.3578298687934875,1,0.8571428656578064,0.0985021218657493,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,72,8,4,0.63845294713974,0.3376675844192505,1,0.8571428656578064,0.0985021218657493,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,73,8,4,0.7052655816078186,0.2759821712970733,1,0.8571428656578064,0.0985309854149818,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,74,8,4,0.6702905893325806,0.3091627061367035,1,0.8571428656578064,0.0985309854149818,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,75,8,4,0.6051557064056396,0.356870174407959,1,0.8571428656578064,0.0985309854149818,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,76,8,4,0.7489859461784363,0.245063379406929,1,0.8571428656578064,0.0985309854149818,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,77,8,4,0.6536702513694763,0.3146260678768158,1,0.8571428656578064,0.0985309854149818,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,78,8,8,0.9985613226890564,0.0029070046730339,0,0.8571428656578064,0.0985598415136337,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,79,8,8,0.8810015916824341,0.1332011818885803,0,0.8571428656578064,0.0985598415136337,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,80,8,8,0.6218228340148926,0.3523807823657989,0,0.8571428656578064,0.0985598415136337,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,81,8,8,0.6919733285903931,0.3211353719234466,0,0.8571428656578064,0.0985598415136337,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,82,8,8,0.9938189387321472,0.0095487758517265,0,0.8571428656578064,0.0985598415136337,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,83,8,8,0.9880831837654114,0.0159944482147693,0,0.8571428656578064,0.0985598415136337,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,84,8,8,0.9676239490509032,0.0369953885674476,0,0.8571428656578064,0.0985598415136337,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,85,8,8,0.9821307063102722,0.0225896146148443,0,0.8571428656578064,0.0985598415136337,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,86,8,8,0.9790638089179992,0.0257647689431905,0,0.8571428656578064,0.0985598415136337,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,87,8,8,0.9686029553413392,0.0361027345061302,0,0.8571428656578064,0.0985598415136337,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,88,8,15,0.935692012310028,0.0874997749924659,1,0.8571428656578064,0.1011861786246299,0.999503493309021,0.875,0.9642857313156128,0.4347825944423675
iwildcam_wilds,calib,id_val,89,8,15,0.9602558612823486,0.0570806376636028,1,0.8571428656578064,0.1011861786246299,0.999503493309021,0.875,0.9642857313156128,0.4347825944423675
iwildcam_wilds,calib,id_val,90,8,146,0.5095962285995483,0.2742360830307007,1,0.8571428656578064,0.1011861786246299,0.999503493309021,0.875,0.9642857313156128,0.4347825944423675
iwildcam_wilds,calib,id_val,91,8,15,0.7062017917633057,0.272277295589447,1,0.8571428656578064,0.1011861786246299,0.999503493309021,0.875,0.9642857313156128,0.4347825944423675
iwildcam_wilds,calib,id_val,92,8,15,0.7217777371406555,0.2700979113578796,1,0.8571428656578064,0.1012150421738624,0.999503493309021,0.875,0.9642857313156128,0.4347825944423675
iwildcam_wilds,calib,id_val,93,8,15,0.8617989420890808,0.1629581749439239,1,0.8571428656578064,0.1012150421738624,0.999503493309021,0.875,0.9642857313156128,0.4347825944423675
iwildcam_wilds,calib,id_val,94,8,15,0.9156088829040528,0.1123667359352111,1,0.8571428656578064,0.1012150421738624,0.999503493309021,0.875,0.9642857313156128,0.4347825944423675
iwildcam_wilds,calib,id_val,95,8,15,0.8386133909225464,0.1874430626630783,1,0.8571428656578064,0.1012150421738624,0.999503493309021,0.875,0.9642857313156128,0.4347825944423675
iwildcam_wilds,calib,id_val,96,8,15,0.7494477033615112,0.2602273821830749,1,0.8571428656578064,0.1012150421738624,0.999503493309021,0.875,0.9642857313156128,0.4347825944423675
iwildcam_wilds,calib,id_val,97,8,15,0.8331038951873779,0.1937531381845474,1,0.8571428656578064,0.1012150421738624,0.999503493309021,0.875,0.9642857313156128,0.4347825944423675
iwildcam_wilds,calib,id_val,98,15,4,0.972759485244751,0.036527331918478,1,0.8571428656578064,0.1012439057230949,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,99,15,4,0.9707632660865784,0.0445250980556011,1,0.8571428656578064,0.1012439057230949,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,100,15,4,0.9766145348548888,0.0369073301553726,1,0.8571428656578064,0.1012439057230949,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,101,15,4,0.9389631152153016,0.0820895209908485,1,0.8571428656578064,0.1012439057230949,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,102,15,4,0.9732862114906312,0.0399025566875934,1,0.8571428656578064,0.1012727618217468,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,103,15,4,0.9764310717582704,0.0373812578618526,1,0.8571428656578064,0.1012727618217468,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,104,15,4,0.9737606048583984,0.0395152606070041,1,0.8571428656578064,0.1012727618217468,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,105,15,4,0.9828894734382628,0.0274796932935714,1,0.8571428656578064,0.1012727618217468,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,106,15,4,0.977610409259796,0.0355728417634964,1,0.8571428656578064,0.1012727618217468,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,107,15,4,0.985309898853302,0.0246581230312585,1,0.8571428656578064,0.1012727618217468,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,108,15,4,0.933135986328125,0.0806576907634735,1,0.8571428656578064,0.4214262962341308,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,109,15,4,0.8844708204269409,0.1251308023929596,1,0.8571428656578064,0.4214262962341308,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,110,15,4,0.8992783427238464,0.1097876355051994,1,0.8571428656578064,0.4214262962341308,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,111,15,4,0.8989017605781555,0.1066574677824974,1,0.8571428656578064,0.4214262962341308,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,112,15,15,0.7894101142883301,0.2142433375120163,0,0.8571428656578064,0.4363473653793335,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,113,15,15,0.4404240846633911,0.3491806983947754,0,0.8571428656578064,0.4363473653793335,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,114,15,4,0.7698116898536682,0.2064529955387115,1,0.8571428656578064,0.4363473653793335,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,115,15,4,0.913918673992157,0.0972460657358169,1,0.8571428656578064,0.4363473653793335,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,116,15,4,0.9023951292037964,0.1066189780831337,1,0.8571428656578064,0.4363473653793335,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,117,15,4,0.872626006603241,0.1342952698469162,1,0.8571428656578064,0.4363473653793335,0.999503493309021,0.875,0.9642857313156128,0.95652174949646
iwildcam_wilds,calib,id_val,118,8,8,0.9818097352981568,0.0226527843624353,0,0.8571428656578064,0.4462466537952423,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,119,8,8,0.999675154685974,0.0006982460618019,0,0.8571428656578064,0.4462466537952423,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,120,8,8,0.9998842477798462,0.0002800957590807,0,0.8571428656578064,0.4462466537952423,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,121,8,8,0.9978723526000975,0.0038339563179761,0,0.8571428656578064,0.4462466537952423,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,122,8,8,0.9958444237709044,0.0069113806821405,0,0.8571428656578064,0.4462466537952423,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,123,8,8,0.9964221715927124,0.0059630242176353,0,0.8571428656578064,0.4670553207397461,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,124,8,8,0.9896981120109558,0.014417284168303,0,0.8571428656578064,0.4670553207397461,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,125,8,8,0.9961754083633424,0.0071436995640397,0,0.8571428656578064,0.4670553207397461,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,126,8,8,0.9779717922210692,0.0293157361447811,0,0.8571428656578064,0.4670553207397461,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,127,8,8,0.8442054390907288,0.1691192090511322,0,0.8571428656578064,0.4670553207397461,0.999503493309021,0.625,0.1428571492433548,0.1304347813129425
iwildcam_wilds,calib,id_val,128,8,15,0.9569112062454224,0.0464456230401992,1,0.3529411852359772,0.463216483592987,0.9990074634552002,0.699999988079071,0.8999999761581421,0.4166666567325592
iwildcam_wilds,calib,id_val,129,8,15,0.4923987686634063,0.3751383423805237,1,0.3529411852359772,0.463216483592987,0.9990074634552002,0.699999988079071,0.8999999761581421,0.4166666567325592
iwildcam_wilds,calib,id_val,130,8,6,0.3654050529003143,0.4976452887058258,1,0.3529411852359772,0.463216483592987,0.9990074634552002,0.699999988079071,0.8999999761581421,0.4166666567325592
iwildcam_wilds,calib,id_val,131,8,6,0.2669902145862579,0.5357515811920166,1,0.3529411852359772,0.463216483592987,0.9990074634552002,0.699999988079071,0.8999999761581421,0.4166666567325592
iwildcam_wilds,calib,id_val,132,8,6,0.4136642813682556,0.4704487323760986,1,0.3529411852359772,0.463216483592987,0.9990074634552002,0.699999988079071,0.8999999761581421,0.4166666567325592
iwildcam_wilds,calib,id_val,133,8,172,0.4125606417655945,0.4767119884490967,1,0.3529411852359772,0.463216483592987,0.9990074634552002,0.699999988079071,0.8999999761581421,0.4166666567325592
iwildcam_wilds,calib,id_val,134,8,172,0.3597434759140014,0.5050716400146484,1,0.3529411852359772,0.4834003448486328,0.9990074634552002,0.699999988079071,0.8999999761581421,0.4166666567325592
iwildcam_wilds,calib,id_val,135,8,6,0.3226717710494995,0.5135395526885986,1,0.3529411852359772,0.4834003448486328,0.9990074634552002,0.699999988079071,0.8999999761581421,0.4166666567325592
iwildcam_wilds,calib,id_val,136,8,172,0.2738017737865448,0.518506646156311,1,0.3529411852359772,0.4834003448486328,0.9990074634552002,0.699999988079071,0.8999999761581421,0.4166666567325592
iwildcam_wilds,calib,id_val,137,8,172,0.4921150505542755,0.4168842434883117,1,0.3529411852359772,0.4834003448486328,0.9990074634552002,0.699999988079071,0.8999999761581421,0.4166666567325592
iwildcam_wilds,calib,id_val,138,0,0,0.9769624471664428,0.0399562194943428,0,0.529411792755127,0.5551963448524475,0.9990074634552002,0.2000000029802322,0.4333333373069763,0.4583333432674408
iwildcam_wilds,calib,id_val,139,0,0,0.9704453349113464,0.0495847985148429,0,0.529411792755127,0.5551963448524475,0.9990074634552002,0.2000000029802322,0.4333333373069763,0.4583333432674408
iwildcam_wilds,calib,id_val,140,0,0,0.97502863407135,0.0425787419080734,0,0.529411792755127,0.5551963448524475,0.9990074634552002,0.2000000029802322,0.4333333373069763,0.4583333432674408
iwildcam_wilds,calib,id_val,141,0,0,0.9341599941253662,0.1034531518816948,0,0.529411792755127,0.9799566864967346,0.9990074634552002,0.2000000029802322,0.4666666686534881,0.5
iwildcam_wilds,calib,id_val,142,0,0,0.9309268593788148,0.1080806255340576,0,0.529411792755127,0.9799566864967346,0.9990074634552002,0.2000000029802322,0.4666666686534881,0.5
iwildcam_wilds,calib,id_val,143,0,0,0.9337359070777892,0.1039930954575538,0,0.529411792755127,0.9799566864967346,0.9990074634552002,0.2000000029802322,0.4666666686534881,0.5
iwildcam_wilds,calib,id_val,144,47,0,0.5084681510925293,0.4215081036090851,1,0.7058823704719543,0.5828577876091003,0.9990074634552002,0.1000000014901161,0.699999988079071,0.3333333432674408
iwildcam_wilds,calib,id_val,145,47,0,0.3906870186328888,0.465966522693634,1,0.7058823704719543,0.5828577876091003,0.9990074634552002,0.1000000014901161,0.699999988079071,0.3333333432674408
iwildcam_wilds,calib,id_val,146,47,32,0.6052736639976501,0.2860076427459717,1,0.7058823704719543,0.5828577876091003,0.9990074634552002,0.1000000014901161,0.699999988079071,0.3333333432674408
iwildcam_wilds,calib,id_val,147,47,24,0.576468825340271,0.3459266424179077,1,0.7058823704719543,0.999971866607666,0.9990074634552002,0.1000000014901161,0.699999988079071,0.3333333432674408
iwildcam_wilds,calib,id_val,148,47,32,0.5897216796875,0.3474724590778351,1,0.7058823704719543,0.999971866607666,0.9990074634552002,0.1000000014901161,0.699999988079071,0.3333333432674408
iwildcam_wilds,calib,id_val,149,47,24,0.7753285765647888,0.2023223936557769,1,0.7058823704719543,0.999971866607666,0.9990074634552002,0.1000000014901161,0.699999988079071,0.3333333432674408
iwildcam_wilds,calib,id_val,150,47,23,0.5007802844047546,0.3388510346412658,1,0.7058823704719543,0.999971866607666,0.9990074634552002,0.1000000014901161,0.699999988079071,0.3333333432674408
