seed,uaat_target,baseline,baseline_target,cost_ratio,c_wrong,c_defer,uaat_coverage,baseline_coverage,coverage_gap,uaat_risk,baseline_risk,risk_delta_baseline_minus_uaat,risk_reduction_pct,uaat_wrong_auto_rate,baseline_wrong_auto_rate,wrong_auto_delta,uaat_auto_error_rate,baseline_auto_error_rate,uaat_defer_rate,baseline_defer_rate,n
2,0.7,fixed,0.67,5:1,5,1,0.4906405552569465,0.4957350844803814,0.0050945292234348,0.9572339978032764,0.967095884648641,0.0098618868453645,1.0197424063020963,0.0895749106120445,0.0925661938258044,0.0029912832137598,0.182567277923315,0.1867251213878282,0.5093594447430534,0.5042649155196186,42791
2,0.7,uncertainty_grid,0.67,5:1,5,1,0.4906405552569465,0.4957350844803814,0.0050945292234348,0.9572339978032764,0.967095884648641,0.0098618868453645,1.0197424063020963,0.0895749106120445,0.0925661938258044,0.0029912832137598,0.182567277923315,0.1867251213878282,0.5093594447430534,0.5042649155196186,42791
2,0.8,fixed,0.74,5:1,5,1,0.5673155570096515,0.5623378747867542,0.0049776822228972,1.1385571732373632,1.1258909583790984,-0.0126662148582648,-1.1249948109095629,0.1411745460494029,0.1376457666331705,-0.0035287794162324,0.2488465974625144,0.2447741345634376,0.4326844429903485,0.4376621252132457,42791
2,0.8,uncertainty_grid,0.75,5:1,5,1,0.5673155570096515,0.5656095908018041,0.0017059662078474,1.1385571732373632,1.1323175434086608,-0.0062396298287024,-0.5510494706210239,0.1411745460494029,0.1395854268420929,-0.00158911920731,0.2488465974625144,0.246787588315498,0.4326844429903485,0.4343904091981959,42791
2,0.9,fixed,0.85,5:1,5,1,0.6820359421373653,0.6802598677291954,0.0017760744081698,1.4359561590053982,1.431539342385081,-0.0044168166203171,-0.3085361672951497,0.2235984202285527,0.2223598420228552,-0.0012385782056975,0.3278396436525612,0.326874849702841,0.3179640578626347,0.3197401322708045,42791
2,0.9,uncertainty_grid,0.86,5:1,5,1,0.6820359421373653,0.6806104087308079,0.0014255334065573,1.4359561590053982,1.4241779813512188,-0.0117781776541794,-0.8270158511371339,0.2235984202285527,0.2209576780164053,-0.0026407422121473,0.3278396436525612,0.3246463397884906,0.3179640578626347,0.3193895912691921,42791
3,0.6,fixed,0.6,5:1,5,1,0.4012058610455469,0.4027248720525344,0.0015190110069874,0.7753499567666099,0.7740646397606973,-0.0012853170059126,-0.1660477613742915,0.0353111635624313,0.0353579023626463,4.673880021499599e-05,0.0880125815470643,0.087796669181222,0.5987941389544531,0.5972751279474655,42791
3,0.6,uncertainty_grid,0.6,5:1,5,1,0.4012058610455469,0.4027248720525344,0.0015190110069874,0.7753499567666099,0.7740646397606973,-0.0012853170059126,-0.1660477613742915,0.0353111635624313,0.0353579023626463,4.673880021499599e-05,0.0880125815470643,0.087796669181222,0.5987941389544531,0.5972751279474655,42791
3,0.7,fixed,0.69,5:1,5,1,0.4942861816737164,0.4931410810684489,0.0011451006052675,0.8980860461311957,0.894206725713351,-0.0038793204178446,-0.4338281413338677,0.0784744455609824,0.0774695613563599,-0.0010048842046224,0.158763179045908,0.1570941143019619,0.5057138183262835,0.5068589189315511,42791
3,0.7,uncertainty_grid,0.69,5:1,5,1,0.4942861816737164,0.492813909466944,0.0014722722067724,0.8980860461311957,0.8938328153116311,-0.0042532308195646,-0.4758418740848941,0.0784744455609824,0.0773293449557149,-0.0011451006052674,0.158763179045908,0.1569138846737481,0.5057138183262835,0.5071860905330561,42791
3,0.8,fixed,0.77,5:1,5,1,0.6027903063728354,0.5977658853497231,0.0050244210231122,1.1248159659741537,1.1178051459419036,-0.00701082003225,-0.6271951831410197,0.1455212544693977,0.1431142062583253,-0.0024070482110724,0.2414127316430177,0.2394151452363266,0.3972096936271646,0.4022341146502769,42791
3,0.8,uncertainty_grid,0.78,5:1,5,1,0.6027903063728354,0.6088429810006777,0.0060526746278423,1.1248159659741537,1.140613680446823,0.0157977144726693,1.3850188493689404,0.1455212544693977,0.1498913322895001,0.0043700778201024,0.2414127316430177,0.2461904579127163,0.3972096936271646,0.3911570189993223,42791
3,0.9,fixed,0.83,5:1,5,1,0.7104531326680844,0.7052651258442196,0.0051880068238647,1.3604496272580682,1.362833306069033,0.0023836788109647,0.1749061165697731,0.2141805519852305,0.2136196863826505,-0.00056086560258,0.3014703463701852,0.3028927399847576,0.2895468673319156,0.2947348741557803,42791
3,0.9,uncertainty_grid,0.85,5:1,5,1,0.7104531326680844,0.7107335654693744,0.0002804328012899,1.3604496272580682,1.3682316374938654,0.0077820102357972,0.5687640910022568,0.2141805519852305,0.2157930405926479,0.0016124886074173,0.3014703463701852,0.3036201624305396,0.2895468673319156,0.2892664345306256,42791
